train_loss,train_accuracy,val_loss,val_accuracy,learning_rate
3.5619488598464373,0.04241071428571429,3.560579968737317,0.037337662337662336,0.005
3.4842059674201074,0.06392045454545454,3.9492097984660757,0.028409090909090908,0.005
3.344940708829211,0.09050324675324675,3.7716038072264038,0.026785714285714284,0.005
3.165621893746512,0.12702922077922077,4.645069085158311,0.033279220779220776,0.005
2.9059821444672425,0.1903409090909091,5.863175943300321,0.056818181818181816,0.005
2.671590572827822,0.24573863636363635,5.517608326750916,0.033279220779220776,0.005
2.508541943190934,0.28267045454545453,4.218076018543987,0.048701298701298704,0.005
2.3515418009324507,0.3492288961038961,3.108492758366969,0.10227272727272728,0.0025
2.2889775208064487,0.3741883116883117,3.468529490681438,0.08279220779220779,0.0025
2.234220600747443,0.37743506493506496,2.8551297683220405,0.12987012987012986,0.0025
2.192296057552486,0.41314935064935066,4.499323659128957,0.041396103896103896,0.0025
2.1449643806977705,0.421875,3.1777697538400624,0.13717532467532467,0.0025
2.0964095220937358,0.4362824675324675,2.3271631389469296,0.2702922077922078,0.0025
2.0734234692214373,0.44155844155844154,2.382932022020414,0.2637987012987013,0.0025
2.0410182414116798,0.44622564935064934,8.059536388942174,0.04301948051948052,0.0025
1.999285916229347,0.4596185064935065,5.347548831592906,0.033279220779220776,0.0025
1.9660498662428423,0.47747564935064934,3.3400156188320804,0.10146103896103896,0.0025
1.931971861170484,0.4742288961038961,2.7089099202837263,0.19805194805194806,0.0025
1.9087845257350378,0.4981737012987013,5.11802034873467,0.11201298701298701,0.0025
1.8598766853282978,0.5093344155844156,2.348900144750422,0.30357142857142855,0.00125
1.8474803110221765,0.5150162337662337,2.292328506321102,0.299512987012987,0.00125
1.8251727060838179,0.5243506493506493,3.0893942164136217,0.174512987012987,0.00125
1.8145850850390148,0.5296266233766234,1.8806557562444117,0.4732142857142857,0.00125
1.800200683729989,0.538961038961039,2.541198241246211,0.2159090909090909,0.00125
1.7839319907225573,0.5379464285714286,5.103100275064444,0.0625,0.00125
1.7726166325730164,0.5464691558441559,5.497629017024845,0.09253246753246754,0.00125
1.7659590306220116,0.5432224025974026,3.0105701669470055,0.1525974025974026,0.00125
1.739740150315421,0.5582386363636364,3.1652207560353465,0.1663961038961039,0.00125
1.7301026660126526,0.562297077922078,3.3923811510011745,0.12581168831168832,0.00125
1.7050880890387994,0.5647321428571429,1.9340488539113627,0.4586038961038961,0.000625
1.6999225059112946,0.5657467532467533,1.7279464176722936,0.551948051948052,0.000625
1.6854174230005834,0.5633116883116883,2.266735219336175,0.2784090909090909,0.000625
1.6882952637486643,0.5655438311688312,1.832053045173744,0.48133116883116883,0.000625
1.6772309185622574,0.5712256493506493,1.8753336126154119,0.4594155844155844,0.000625
1.6667658988531533,0.5823863636363636,2.353036316958341,0.25405844155844154,0.000625
1.660626939364842,0.5726461038961039,1.6467018204850037,0.599025974025974,0.000625
1.6520979311559107,0.5744724025974026,1.6515657220567976,0.5836038961038961,0.000625
1.648934389089609,0.5789366883116883,3.284656456538609,0.13230519480519481,0.000625
1.6503485317354079,0.578327922077922,1.8756754707980465,0.463474025974026,0.000625
1.6467616310367337,0.577922077922078,3.170741013118199,0.15665584415584416,0.000625
1.6398122806053657,0.5854301948051948,1.7068898987460446,0.5560064935064936,0.000625
1.6298513257658327,0.5876623376623377,1.7314128457725821,0.5186688311688312,0.000625
1.6190611402709763,0.5870535714285714,2.841710734677005,0.22321428571428573,0.0003125
