train_loss,train_accuracy,val_loss,val_accuracy,learning_rate
3.5607135048160306,0.03145292207792208,3.555515698024205,0.03409090909090909,0.0001
3.5547481047642697,0.0294237012987013,3.550558136655139,0.030032467532467532,0.00028
3.5538238364380677,0.028206168831168832,3.5480979386862224,0.03896103896103896,0.00045999999999999996
3.5505640506744385,0.03125,3.5436753297781016,0.028409090909090908,0.0006399999999999999
3.5462967668260847,0.03612012987012987,3.540610644724462,0.03165584415584415,0.00082
3.543079205921718,0.04261363636363636,3.537272075553993,0.03977272727272727,0.001
3.541740844776104,0.037134740259740256,3.5367532798222134,0.02922077922077922,0.0009997293623837584
3.526587015622622,0.04586038961038961,3.511943176195219,0.060876623376623376,0.0009989177454732933
3.5065876075199673,0.05499188311688312,3.4997036549952125,0.056006493506493504,0.0009975660367597806
3.4990113091159176,0.060064935064935064,3.488387411290949,0.07467532467532467,0.0009956757143168527
3.4845382888595777,0.06189123376623377,3.4772129306545505,0.0633116883116883,0.0009932488451843476
3.471191359804822,0.0625,3.465075328752592,0.06493506493506493,0.0009902880831080306
3.4617675403495887,0.06371753246753246,3.4523078280609925,0.05194805194805195,0.0009867966656377629
3.449209903741812,0.06148538961038961,3.4442828413727997,0.056006493506493504,0.0009827784105872874
3.443581980544251,0.0633116883116883,3.4373243009889283,0.05925324675324675,0.0009782377118595067
3.438370469328645,0.06757305194805195,3.431235650917152,0.07224025974025974,0.0009731795346418138
3.429843794215809,0.06452922077922078,3.4233505354299174,0.07061688311688312,0.0009676094099767329
3.419310795796382,0.0708198051948052,3.418506213596889,0.05925324675324675,0.0009615334287138053
3.410837139402117,0.07508116883116883,3.407022878721163,0.07954545454545454,0.0009549582348493353
3.405488546792563,0.07000811688311688,3.400928983440647,0.07467532467532467,0.0009478910182612778
3.3991374752738257,0.0726461038961039,3.395810130354646,0.07792207792207792,0.0009403395068472119
3.3955349922180176,0.0773133116883117,3.391680599807145,0.08116883116883117,0.0009323119580739988
3.390376242724332,0.07670454545454546,3.394035748073033,0.08928571428571429,0.0009238171499483627
3.383400579551598,0.08096590909090909,3.382783877385127,0.08766233766233766,0.0009148643714182697
3.3796967531179454,0.07305194805194805,3.376818910821692,0.08522727272727272,0.0009054634122155987
3.3739908298888763,0.08502435064935066,3.3680014269692555,0.08035714285714286,0.0008956245521512145
3.369527785809009,0.08056006493506493,3.3633280388720626,0.10064935064935066,0.000885358549874145
3.3601206525579674,0.08502435064935066,3.3693257678638804,0.09172077922077922,0.0008746766311071559
3.362392385284622,0.07670454545454546,3.360825712030584,0.08522727272727272,0.0008635904763715888
3.356430911398553,0.07609577922077922,3.3506485208288415,0.09415584415584416,0.0008521122082148815
3.3499542180593913,0.08035714285714286,3.3638480236003927,0.08928571428571429,0.0008402543779547415
3.35312735260307,0.07954545454545454,3.3424051210477757,0.07954545454545454,0.0008280299519544632
3.347482498590048,0.07873376623376624,3.334716614190634,0.09659090909090909,0.0008154522974444005
3.3421540600912913,0.07954545454545454,3.333757097070867,0.10064935064935066,0.0008025351679050972
