train_loss,train_accuracy,val_loss,val_accuracy,learning_rate
3.559528945328353,0.03185876623376623,3.5494060578284325,0.028409090909090908,0.0005
3.553253567063963,0.03185876623376623,3.546208567433543,0.028409090909090908,0.0014
3.5566803789758064,0.026379870129870128,3.541372481878702,0.04220779220779221,0.0023
3.538519760230919,0.03510551948051948,3.518666484139182,0.04301948051948052,0.0031999999999999997
3.516176195887776,0.044845779220779224,3.493128479301155,0.04788961038961039,0.0040999999999999995
3.4927896803075615,0.05093344155844156,3.479714062306788,0.06737012987012987,0.005
3.474707247374894,0.06168831168831169,3.4576042967957337,0.060876623376623376,0.004998635877065611
3.4631134070359266,0.057224025974025976,3.4404188069430264,0.06737012987012987,0.0049945449999108426
3.4676984935611874,0.05742694805194805,3.4489907784895464,0.05032467532467533,0.004987731841849804
3.442053169399113,0.05438311688311688,3.4157374214816403,0.05762987012987013,0.004978203852970803
3.428389087899939,0.052759740259740256,3.4108347768907423,0.06412337662337662,0.004965971451989792
3.427619553231574,0.05864448051948052,3.4344279456448246,0.05438311688311688,0.004951048014857649
3.4056316443852017,0.06513798701298701,3.394711788598593,0.08116883116883117,0.0049334498601337744
3.3831953692745853,0.07771915584415584,3.3716948930319255,0.09902597402597403,0.004913196231141985
3.3751141963066993,0.07913961038961038,3.364308889810141,0.09740259740259741,0.004890309274928222
3.3706590881595364,0.07690746753246754,3.3561016460517785,0.08279220779220779,0.004864814018043084
3.4038610613191285,0.06757305194805195,3.3815750146841075,0.06574675324675325,0.004836738339175656
3.365450735216017,0.07589285714285714,3.336527901810485,0.07792207792207792,0.0048061129386685756
3.3510498536097537,0.07548701298701299,3.3761623525000237,0.08198051948051949,0.004772971304947661
3.3363642166187235,0.08380681818181818,3.314970502605686,0.07711038961038962,0.004737349677902805
3.3364021375581814,0.07568993506493507,3.3613482357619646,0.07873376623376624,0.004699287009260191
3.3304826934616285,0.08766233766233766,3.2959858287464487,0.09334415584415584,0.004658824919989147
3.313615504797403,0.09131493506493507,3.2832359276808702,0.10714285714285714,0.004616007654790234
3.302380131436633,0.0955762987012987,3.2771145461441633,0.09659090909090909,0.004570882033714311
3.3003364631107877,0.08969155844155845,3.3385699538441447,0.07711038961038962,0.004523497400965495
3.364970439440244,0.07548701298701299,3.3818898139061866,0.05519480519480519,0.004473905570944003
3.4199688403637376,0.06310876623376624,3.2646655355181013,0.09172077922077922,0.004422160771587864
3.278706795209414,0.08705357142857142,3.317677389491688,0.07224025974025974,0.0043683195850754645
3.329125336238316,0.07873376623376624,3.289261173892331,0.07386363636363637,0.004312440885953768
3.2881572803893646,0.08705357142857142,3.231855782595548,0.09415584415584416,0.0042545857767598595
3.3756386459647834,0.07853084415584416,3.2557924320171407,0.08198051948051949,0.004194817521206225
3.2485260560915066,0.08969155844155845,3.2201224209426287,0.09090909090909091,0.004133201475002801
3.233930999582464,0.10572240259740259,3.212297331203114,0.09902597402597403,0.004069805014391476
3.231643314485426,0.09862012987012987,3.1883152057598165,0.12256493506493507,0.004004697462471149
3.2539601356952224,0.08502435064935066,3.169165766084349,0.11038961038961038,0.003937950013393946
3.1782487646325843,0.12012987012987013,3.146165860163701,0.13636363636363635,0.0038696356545154576
3.187927057216694,0.12033279220779221,3.1729227041269277,0.12905844155844157,0.0037998290865841338
3.3058597886717163,0.07934253246753246,3.2436577871248318,0.07467532467532467,0.003728606642057119
3.1981102398463657,0.10551948051948051,3.14516053880964,0.13230519480519481,0.0036560462016318276
3.171005360491864,0.11911525974025974,3.139967642821275,0.11688311688311688,0.0035822271090845408
3.1554545055736196,0.12033279220779221,3.1564117406869863,0.10795454545454546,0.00350723008450916
